#{"t_start": 1755965729.7466593, "env_id": "PandaReach-v3"}
r,l,t
-2.0,3,3481.682413
-1.0,2,3481.73128
-2.0,3,3481.809391
-1.0,2,3481.856306
-2.0,3,3481.923249
-2.0,3,3481.988226
-2.0,3,3482.060907
-2.0,3,3482.137697
0.0,1,3482.166139
-2.0,3,3482.244982
-2.0,3,3482.330543
-1.0,2,3482.383958
-3.0,4,3482.490022
-1.0,2,3482.543479
-2.0,3,3482.629714
-1.0,2,3482.682088
-1.0,2,3482.734117
-1.0,2,3482.787491
-2.0,3,3482.877542
-3.0,4,3482.987384
-2.0,3,3483.068706
-3.0,4,3483.16836
-2.0,3,3483.264001
-3.0,4,3483.387546
-3.0,4,3483.513228
0.0,1,3483.546264
-1.0,2,3483.613585
-2.0,3,3483.70284
-1.0,2,3483.765588
-2.0,3,3483.851218
0.0,1,3483.886228
-3.0,4,3484.003443
0.0,1,3484.034127
-2.0,3,3484.121006
-1.0,2,3484.184979
-1.0,2,3484.240847
-1.0,2,3484.295522
-1.0,2,3484.350898
-3.0,4,3484.467902
-3.0,4,3484.578236
-3.0,4,3484.687441
-2.0,3,3484.767121
-2.0,3,3484.853314
-3.0,4,3484.960187
-2.0,3,3485.042759
-3.0,4,3485.154425
-2.0,3,3485.230005
-1.0,2,3485.274564
0.0,1,3485.296489
-1.0,2,3485.339804
-3.0,4,3485.43433
-2.0,3,3485.498461
-2.0,3,3485.563664
-1.0,2,3485.609113
-2.0,3,3485.679538
-1.0,2,3485.737103
0.0,1,3485.759266
-2.0,3,3485.825093
-2.0,3,3485.896383
-2.0,3,3485.963243
-3.0,4,3486.050931
-1.0,2,3486.094349
-1.0,2,3486.15311
-3.0,4,3486.260115
-2.0,3,3486.3395
-2.0,3,3486.419163
0.0,1,3486.452495
0.0,1,3486.48095
-2.0,3,3486.562044
-2.0,3,3486.642677
-2.0,3,3486.728503
-1.0,2,3486.781541
-1.0,2,3486.835578
-2.0,3,3486.914312
-2.0,3,3487.000172
-3.0,4,3487.108982
-2.0,3,3487.203336
-2.0,3,3487.306476
-1.0,2,3487.383685
-3.0,4,3487.522907
-1.0,2,3487.59218
-3.0,4,3487.731631
-2.0,3,3487.836598
-3.0,4,3487.97024
-1.0,2,3488.036733
-2.0,3,3488.135242
0.0,1,3488.174372
-2.0,3,3488.269264
-3.0,4,3488.393984
-1.0,2,3488.458309
-3.0,4,3488.59016
-2.0,3,3488.682984
-2.0,3,3488.771837
-1.0,2,3488.83015
-1.0,2,3488.896949
0.0,1,3488.927847
0.0,1,3488.958696
-1.0,2,3489.018635
-1.0,2,3489.085556
-1.0,2,3489.145859
-2.0,3,3489.232828
-3.0,4,3489.345911
-1.0,2,3489.410449
-3.0,4,3489.525059
-2.0,3,3489.612676
-1.0,2,3489.669241
-2.0,3,3489.760136
-2.0,3,3489.844269
-2.0,3,3489.928422
-2.0,3,3490.010095
-1.0,2,3490.071826
-1.0,2,3490.12736
-1.0,2,3490.183419
0.0,1,3490.21061
-2.0,3,3490.29817
-2.0,3,3490.378344
-3.0,4,3490.4863
-1.0,2,3490.539155
-2.0,3,3490.625337
-1.0,2,3490.67524
-1.0,2,3490.7198
-3.0,4,3490.810774
0.0,1,3490.83854
-2.0,3,3490.903983
-2.0,3,3490.969929
-1.0,2,3491.01363
0.0,1,3491.039776
-1.0,2,3491.087075
-1.0,2,3491.133452
0.0,1,3491.155671
-2.0,3,3491.229974
-2.0,3,3491.296956
-2.0,3,3491.363302
-1.0,2,3491.40873
-1.0,2,3491.459093
-1.0,2,3491.502207
-2.0,3,3491.566721
0.0,1,3491.589055
-2.0,3,3491.662441
-3.0,4,3491.749461
-2.0,3,3491.81596
-2.0,3,3491.884139
-1.0,2,3491.935605
-2.0,3,3492.001993
-2.0,3,3492.069103
0.0,1,3492.09187
-2.0,3,3492.172706
-2.0,3,3492.25346
-1.0,2,3492.307901
-1.0,2,3492.362905
-1.0,2,3492.423541
-1.0,2,3492.477328
-2.0,3,3492.558851
-2.0,3,3492.640439
-2.0,3,3492.724337
-2.0,3,3492.803025
-2.0,3,3492.884824
-1.0,2,3492.937807
-2.0,3,3493.02507
-2.0,3,3493.104183
0.0,1,3493.130976
-2.0,3,3493.196771
0.0,1,3493.223804
-1.0,2,3493.267259
-1.0,2,3493.311425
-1.0,2,3493.354873
-3.0,4,3493.449547
-2.0,3,3493.514728
-3.0,4,3493.60155
-3.0,4,3493.690672
-1.0,2,3493.740353
-3.0,4,3493.827413
0.0,1,3493.851584
-1.0,2,3493.895686
-3.0,4,3493.990561
-1.0,2,3494.034311
-3.0,4,3494.121568
-2.0,3,3494.197423
-1.0,2,3494.257418
-1.0,2,3494.310642
-2.0,3,3494.391151
-1.0,2,3494.443894
-3.0,4,3494.556189
-2.0,3,3494.635571
-1.0,2,3494.688917
0.0,1,3494.715739
-1.0,2,3494.775238
-2.0,3,3494.853137
-2.0,3,3494.933524
-2.0,3,3495.01249
-3.0,4,3495.125607
-2.0,3,3495.195966
-1.0,2,3495.254585
-1.0,2,3495.314683
-3.0,4,3495.446639
-1.0,2,3495.507439
-2.0,3,3495.597437
-1.0,2,3495.656768
-1.0,2,3495.725152
-2.0,3,3495.812498
0.0,1,3495.841618
-2.0,3,3495.928747
-1.0,2,3495.994599
-1.0,2,3496.053683
-2.0,3,3496.140484
-3.0,4,3496.252707
-2.0,3,3496.342964
-2.0,3,3496.425243
-3.0,4,3496.538595
-1.0,2,3496.599452
-1.0,2,3496.661928
-1.0,2,3496.719075
-2.0,3,3496.797968
0.0,1,3496.825108
-4.0,5,3496.966794
-1.0,2,3497.02084
-2.0,3,3497.100828
-1.0,2,3497.155735
-2.0,3,3497.23496
-2.0,3,3497.301691
-3.0,4,3497.389749
-2.0,3,3497.454989
-2.0,3,3497.526055
-1.0,2,3497.571723
-2.0,3,3497.640063
-3.0,4,3497.727093
-3.0,4,3497.820993
-3.0,4,3497.92257
-2.0,3,3497.989509
-2.0,3,3498.054004
-2.0,3,3498.127682
-1.0,2,3498.180552
-1.0,2,3498.237284
-2.0,3,3498.4035
0.0,1,3498.436382
-2.0,3,3498.525897
-1.0,2,3498.581943
-2.0,3,3498.664935
-3.0,4,3498.786348
-1.0,2,3498.867103
-2.0,3,3498.972445
-2.0,3,3499.082544
-3.0,4,3499.239855
-3.0,4,3499.339529
-2.0,3,3499.403361
-2.0,3,3499.471322
-2.0,3,3499.54472
-1.0,2,3499.588728
-2.0,3,3499.65651
-2.0,3,3499.724701
-1.0,2,3499.775062
-2.0,3,3499.844643
-3.0,4,3499.93556
-3.0,4,3500.030235
-2.0,3,3500.105444
-2.0,3,3500.174354
-3.0,4,3500.289306
-3.0,4,3500.397845
-1.0,2,3500.458075
-2.0,3,3500.541686
-2.0,3,3500.637474
-2.0,3,3500.738726
-1.0,2,3500.808444
-2.0,3,3500.894019
-3.0,4,3501.017615
-2.0,3,3501.128217
-3.0,4,3501.240352
-1.0,2,3501.285522
-1.0,2,3501.330587
-1.0,2,3501.376312
-2.0,3,3501.448603
0.0,1,3501.471553
-3.0,4,3501.564432
-1.0,2,3501.612447
-1.0,2,3501.662455
-1.0,2,3501.70659
-1.0,2,3501.75214
-3.0,4,3501.846099
-3.0,4,3501.940902
-2.0,3,3502.005086
-2.0,3,3502.072853
-2.0,3,3502.144127
-2.0,3,3502.229859
-1.0,2,3502.283653
-1.0,2,3502.338263
-2.0,3,3502.419376
-3.0,4,3502.534048
-3.0,4,3502.643247
-2.0,3,3502.724946
-1.0,2,3502.780143
-3.0,4,3502.895985
-2.0,3,3502.977666
-3.0,4,3503.087426
-2.0,3,3503.168175
-2.0,3,3503.259604
-1.0,2,3503.329966
-2.0,3,3503.436518
-1.0,2,3503.506127
-2.0,3,3503.618925
-1.0,2,3503.690015
-2.0,3,3503.793892
-3.0,4,3503.928513
-2.0,3,3504.035276
-2.0,3,3504.139334
-2.0,3,3504.240991
-2.0,3,3504.335478
-1.0,2,3504.405893
0.0,1,3504.438814
-3.0,4,3504.564886
-1.0,2,3504.628418
-1.0,2,3504.699088
-2.0,3,3504.794185
-2.0,3,3504.884585
0.0,1,3504.915712
-2.0,3,3505.012989
-3.0,4,3505.135401
-1.0,2,3505.197448
0.0,1,3505.229756
-3.0,4,3505.360454
-2.0,3,3505.4526
-3.0,4,3505.565391
-3.0,4,3505.683337
-2.0,3,3505.783778
-1.0,2,3505.839669
-1.0,2,3505.895287
-2.0,3,3505.977705
-2.0,3,3506.066362
-3.0,4,3506.176737
-1.0,2,3506.232644
-3.0,4,3506.341569
-1.0,2,3506.399201
-3.0,4,3506.52201
-2.0,3,3506.620368
-2.0,3,3506.717059
-2.0,3,3506.825098
-3.0,4,3506.959613
-1.0,2,3507.020346
-2.0,3,3507.116656
0.0,1,3507.154571
-1.0,2,3507.211653
-2.0,3,3507.295777
0.0,1,3507.325327
-2.0,3,3507.417053
0.0,1,3507.445998
-3.0,4,3507.560811
-1.0,2,3507.619512
-1.0,2,3507.682634
-1.0,2,3507.739896
-2.0,3,3507.827138
-1.0,2,3507.885362
-2.0,3,3507.97733
-1.0,2,3508.038519
-3.0,4,3508.145915
-2.0,3,3508.227772
-1.0,2,3508.287663
-2.0,3,3508.371554
-1.0,2,3508.424945
-2.0,3,3508.505985
-3.0,4,3508.620908
-2.0,3,3508.701795
-1.0,2,3508.751374
-3.0,4,3508.840718
-2.0,3,3508.91315
-1.0,2,3508.958118
-2.0,3,3509.025638
-3.0,4,3509.313438
-1.0,2,3509.381213
-1.0,2,3509.441133
-1.0,2,3509.50077
-1.0,2,3509.579945
-1.0,2,3509.65019
-2.0,3,3509.722343
0.0,1,3509.744446
-1.0,2,3509.789606
-1.0,2,3509.839537
0.0,1,3509.862494
-3.0,4,3509.950359
-2.0,3,3510.01543
-3.0,4,3510.108907
-2.0,3,3510.176948
-1.0,2,3510.222426
-1.0,2,3510.288424
0.0,1,3510.314633
-2.0,3,3510.382307
-2.0,3,3510.449261
-2.0,3,3510.518061
-2.0,3,3510.588551
-2.0,3,3510.654719
-1.0,2,3510.698971
-1.0,2,3510.743454
-3.0,4,3510.841113
-2.0,3,3510.912333
-3.0,4,3511.006152
-2.0,3,3511.078624
0.0,1,3511.107087
-3.0,4,3511.213427
-2.0,3,3511.305907
-3.0,4,3511.431651
-2.0,3,3511.517366
-2.0,3,3511.597255
0.0,1,3511.625984
-1.0,2,3511.684471
-2.0,3,3511.775354
-2.0,3,3511.862774
-2.0,3,3511.948839
-3.0,4,3512.053649
-1.0,2,3512.113598
-2.0,3,3512.198316
-3.0,4,3512.337191
-1.0,2,3512.382144
-3.0,4,3512.477335
-2.0,3,3512.542839
-1.0,2,3512.585525
-1.0,2,3512.627866
-1.0,2,3512.678944
-2.0,3,3512.744583
-2.0,3,3512.811772
-2.0,3,3512.880006
-1.0,2,3512.931339
-1.0,2,3512.979121
-1.0,2,3513.024311
-2.0,3,3513.091076
-2.0,3,3513.165551
-2.0,3,3513.237256
-3.0,4,3513.34838
-3.0,4,3513.463379
-2.0,3,3513.564487
-2.0,3,3513.660953
-2.0,3,3513.754214
-1.0,2,3513.809681
-1.0,2,3513.870758
-1.0,2,3513.925008
-2.0,3,3514.005861
-1.0,2,3514.061242
-2.0,3,3514.146852
-2.0,3,3514.231163
-2.0,3,3514.332502
-1.0,2,3514.40343
-3.0,4,3514.536225
-1.0,2,3514.596117
-2.0,3,3514.687492
-2.0,3,3514.783158
-2.0,3,3514.87903
0.0,1,3514.907859
-1.0,2,3514.965131
0.0,1,3514.993767
-3.0,4,3515.11024
-2.0,3,3515.192805
-3.0,4,3515.302237
-1.0,2,3515.362255
-2.0,3,3515.460702
-2.0,3,3515.554889
-1.0,2,3515.623863
-2.0,3,3515.729651
-2.0,3,3515.837835
-2.0,3,3515.937996
-1.0,2,3516.00138
-2.0,3,3516.093791
-1.0,2,3516.160423
-2.0,3,3516.258134
-2.0,3,3516.354818
-2.0,3,3516.450439
-1.0,2,3516.520127
-1.0,2,3516.58149
-1.0,2,3516.646918
-2.0,3,3516.74241
-2.0,3,3516.852106
-2.0,3,3516.949742
-2.0,3,3517.049532
-1.0,2,3517.114099
-2.0,3,3517.215728
0.0,1,3517.24702
0.0,1,3517.278092
-1.0,2,3517.339593
-2.0,3,3517.436982
-2.0,3,3517.527413
-2.0,3,3517.618325
-2.0,3,3517.71281
-2.0,3,3517.809837
-2.0,3,3517.898276
-1.0,2,3517.957465
-2.0,3,3518.043352
-2.0,3,3518.137496
-2.0,3,3518.232695
-3.0,4,3518.34883
-2.0,3,3518.433049
-1.0,2,3518.494638
-1.0,2,3518.550467
-2.0,3,3518.635353
-2.0,3,3518.720025
-2.0,3,3518.811545
-2.0,3,3518.896232
0.0,1,3518.925575
-3.0,4,3519.093815
-2.0,3,3519.187407
-2.0,3,3519.279294
-1.0,2,3519.335409
-1.0,2,3519.390391
-2.0,3,3519.580977
-1.0,2,3519.659621
0.0,1,3519.692432
-2.0,3,3519.77726
0.0,1,3519.809741
-1.0,2,3519.865474
-2.0,3,3519.945802
-2.0,3,3520.030649
-2.0,3,3520.119866
0.0,1,3520.148582
-2.0,3,3520.234481
-3.0,4,3520.34898
-1.0,2,3520.452236
-3.0,4,3520.566643
-1.0,2,3520.624537
-1.0,2,3520.681483
-2.0,3,3520.778105
-2.0,3,3520.86112
-2.0,3,3520.942312
-2.0,3,3521.025959
-1.0,2,3521.116028
-2.0,3,3521.217019
-2.0,3,3521.310888
-2.0,3,3521.397502
0.0,1,3521.427733
-1.0,2,3521.482146
-1.0,2,3521.534999
-2.0,3,3521.614296
-2.0,3,3521.703608
-2.0,3,3521.784875
-1.0,2,3521.84289
-2.0,3,3521.927012
0.0,1,3521.961673
-2.0,3,3522.046302
0.0,1,3522.076851
-1.0,2,3522.137122
-2.0,3,3522.226935
0.0,1,3522.254434
-1.0,2,3522.309309
-2.0,3,3522.398765
0.0,1,3522.448148
-1.0,2,3522.514195
-1.0,2,3522.575152
-2.0,3,3522.717574
-1.0,2,3522.783598
-2.0,3,3522.869402
-2.0,3,3522.951404
-1.0,2,3523.00501
-3.0,4,3523.132094
-1.0,2,3523.2021
-2.0,3,3523.299906
-3.0,4,3523.430935
-1.0,2,3523.499312
-2.0,3,3523.589884
-3.0,4,3523.704721
-1.0,2,3523.756364
-2.0,3,3523.843415
-2.0,3,3523.921791
-2.0,3,3523.999269
-1.0,2,3524.051008
-2.0,3,3524.148669
-2.0,3,3524.244651
-3.0,4,3524.357787
-2.0,3,3524.436415
-2.0,3,3524.520963
-1.0,2,3524.573195
-2.0,3,3524.651699
-2.0,3,3524.732669
-1.0,2,3524.792524
-3.0,4,3524.882969
-2.0,3,3524.949898
-2.0,3,3525.01599
-1.0,2,3525.065193
-1.0,2,3525.112118
0.0,1,3525.139115
-1.0,2,3525.194664
-2.0,3,3525.27866
-2.0,3,3525.359502
-2.0,3,3525.432687
-2.0,3,3525.501246
-1.0,2,3525.59514
-2.0,3,3525.65783
-2.0,3,3525.722691
-2.0,3,3525.7878
-3.0,4,3525.884346
-2.0,3,3525.963588
-1.0,2,3526.014791
-2.0,3,3526.087641
-2.0,3,3526.162633
-1.0,2,3526.210628
-1.0,2,3526.255002
-2.0,3,3526.330427
-3.0,4,3526.460467
-1.0,2,3526.523468
-2.0,3,3526.619087
-2.0,3,3526.707744
-2.0,3,3526.799321
-2.0,3,3526.885428
-3.0,4,3527.013375
-3.0,4,3527.142364
-2.0,3,3527.242786
-2.0,3,3527.325818
-2.0,3,3527.406838
-1.0,2,3527.459966
-1.0,2,3527.51877
-2.0,3,3527.598238
-2.0,3,3527.684645
-2.0,3,3527.769047
-1.0,2,3527.831394
-2.0,3,3527.916347
-2.0,3,3528.002205
-3.0,4,3528.11735
-1.0,2,3528.179319
0.0,1,3528.208464
-2.0,3,3528.296041
-2.0,3,3528.367845
-1.0,2,3528.421024
-1.0,2,3528.467147
-2.0,3,3528.537565
0.0,1,3528.560671
-1.0,2,3528.610693
0.0,1,3528.634903
-3.0,4,3528.729331
-1.0,2,3528.779454
-2.0,3,3528.859454
-1.0,2,3528.907893
-1.0,2,3528.956214
-2.0,3,3529.028787
-1.0,2,3529.083716
-2.0,3,3529.157556
-2.0,3,3529.234322
-2.0,3,3529.309833
-1.0,2,3529.384243
-1.0,2,3529.463102
-1.0,2,3529.533419
-1.0,2,3529.587978
-1.0,2,3529.650424
-2.0,3,3529.741454
-2.0,3,3529.826428
-3.0,4,3529.938472
-1.0,2,3529.999143
-1.0,2,3530.054807
-2.0,3,3530.135696
-2.0,3,3530.216513
-2.0,3,3530.303927
-3.0,4,3530.410117
-2.0,3,3530.492387
-2.0,3,3530.572837
-1.0,2,3530.633509
-3.0,4,3530.739735
-1.0,2,3530.793166
-2.0,3,3530.872099
-2.0,3,3530.95991
-2.0,3,3531.045189
-2.0,3,3531.125953
-1.0,2,3531.178679
-1.0,2,3531.239056
-1.0,2,3531.293373
-2.0,3,3531.361412
-2.0,3,3531.423812
-2.0,3,3531.495677
-2.0,3,3531.559387
-1.0,2,3531.603253
0.0,1,3531.625555
-2.0,3,3531.951592
-2.0,3,3532.074115
0.0,1,3532.110126
-2.0,3,3532.207721
-2.0,3,3532.315843
-2.0,3,3532.38946
-2.0,3,3532.454452
-1.0,2,3532.497957
-2.0,3,3532.56984
-2.0,3,3532.635346
-1.0,2,3532.681155
-2.0,3,3532.74509
-1.0,2,3532.795627
-3.0,4,3532.882774
-2.0,3,3532.948052
-3.0,4,3533.034289
-1.0,2,3533.085665
-2.0,3,3533.153118
-1.0,2,3533.20009
-2.0,3,3533.26488
-2.0,3,3533.339118
-2.0,3,3533.418112
0.0,1,3533.445453
-1.0,2,3533.498377
-1.0,2,3533.558777
-2.0,3,3533.638344
-1.0,2,3533.693283
-2.0,3,3533.772059
0.0,1,3533.805379
-1.0,2,3533.859548
-1.0,2,3533.912291
0.0,1,3533.939965
-1.0,2,3534.000323
-2.0,3,3534.079449
-1.0,2,3534.132367
-2.0,3,3534.212254
-3.0,4,3534.325641
-2.0,3,3534.391614
0.0,1,3534.413783
-2.0,3,3534.478409
-2.0,3,3534.548876
-2.0,3,3534.614807
-2.0,3,3534.681461
-2.0,3,3534.746788
-2.0,3,3534.816154
-2.0,3,3534.885381
-2.0,3,3534.950065
-2.0,3,3535.015578
-3.0,4,3535.110181
-2.0,3,3535.174692
-2.0,3,3535.241129
-2.0,3,3535.306291
-2.0,3,3535.473274
-2.0,3,3535.547525
-3.0,4,3535.650474
-2.0,3,3535.730904
-2.0,3,3535.818192
-2.0,3,3535.89778
-2.0,3,3535.977885
-2.0,3,3536.056995
-3.0,4,3536.168715
-2.0,3,3536.251202
-2.0,3,3536.339478
0.0,1,3536.365371
-1.0,2,3536.425553
-2.0,3,3536.504863
-2.0,3,3536.58514
-2.0,3,3536.664136
-1.0,2,3536.725507
-3.0,4,3536.831844
-2.0,3,3536.912801
-1.0,2,3536.966564
-2.0,3,3537.052407
-2.0,3,3537.131884
-3.0,4,3537.239519
-2.0,3,3537.31842
-3.0,4,3537.417408
-1.0,2,3537.461184
-1.0,2,3537.504695
-2.0,3,3537.568397
-1.0,2,3537.618069
-1.0,2,3537.661294
-2.0,3,3537.727713
-2.0,3,3537.79389
-1.0,2,3537.84316
-1.0,2,3537.887515
-2.0,3,3537.953336
-3.0,4,3538.040743
-1.0,2,3538.088464
-2.0,3,3538.154194
-2.0,3,3538.221534
-1.0,2,3538.26651
-2.0,3,3538.33918
-2.0,3,3538.418492
-1.0,2,3538.471575
-2.0,3,3538.552336
-2.0,3,3538.639121
-2.0,3,3538.718949
-2.0,3,3538.797904
-2.0,3,3538.878014
-3.0,4,3538.997164
-3.0,4,3539.115466
-2.0,3,3539.201668
-3.0,4,3539.312566
-3.0,4,3539.418018
0.0,1,3539.441642
-1.0,2,3539.489668
-2.0,3,3539.561015
-1.0,2,3539.611501
-3.0,4,3539.704913
-2.0,3,3539.772647
-2.0,3,3539.843262
-2.0,3,3539.919188
-3.0,4,3540.015028
-3.0,4,3540.10332
-1.0,2,3540.146372
0.0,1,3540.174206
-2.0,3,3540.248933
-1.0,2,3540.292216
0.0,1,3540.314022
-1.0,2,3540.368436
-3.0,4,3540.474286
0.0,1,3540.501298
-3.0,4,3540.610662
-2.0,3,3540.697955
-1.0,2,3540.75158
-3.0,4,3540.85797
-2.0,3,3540.942613
-2.0,3,3541.029825
0.0,1,3541.057643
-2.0,3,3541.13771
-1.0,2,3541.191579
-2.0,3,3541.280651
-1.0,2,3541.333563
-2.0,3,3541.405218
-1.0,2,3541.451327
-2.0,3,3541.521592
-2.0,3,3541.58775
-1.0,2,3541.631543
-2.0,3,3541.697451
-1.0,2,3541.748511
-2.0,3,3541.816214
0.0,1,3541.838742
-1.0,2,3541.881501
-3.0,4,3541.974361
-3.0,4,3542.063465
-2.0,3,3542.130593
0.0,1,3542.153829
-1.0,2,3542.204629
0.0,1,3542.22747
-2.0,3,3542.293293
-1.0,2,3542.337048
-1.0,2,3542.391384
0.0,1,3542.4201
-1.0,2,3542.476052
-3.0,4,3542.587418
-2.0,3,3542.679406
0.0,1,3542.710802
-2.0,3,3542.792535
-2.0,3,3542.873254
-3.0,4,3542.995414
-1.0,2,3543.056999
-3.0,4,3543.16934
-2.0,3,3543.260935
-1.0,2,3543.322748
-2.0,3,3543.402478
-2.0,3,3543.501476
-1.0,2,3543.566831
0.0,1,3543.605778
-2.0,3,3543.703737
-1.0,2,3543.767379
-2.0,3,3543.863139
-3.0,4,3543.997964
-2.0,3,3544.091089
-1.0,2,3544.156772
-3.0,4,3544.282548
-2.0,3,3544.38366
-1.0,2,3544.446404
-2.0,3,3544.536206
-2.0,3,3544.628022
-2.0,3,3544.724288
-1.0,2,3544.78352
0.0,1,3544.814159
-2.0,3,3544.898855
-3.0,4,3544.998778
-2.0,3,3545.062058
-1.0,2,3545.107123
-3.0,4,3545.196673
-2.0,3,3545.269331
-1.0,2,3545.312461
-1.0,2,3545.355967
-2.0,3,3545.423847
-1.0,2,3545.473804
-2.0,3,3545.540901
-3.0,4,3545.628756
-2.0,3,3545.697694
-2.0,3,3545.768391
-1.0,2,3545.812888
-1.0,2,3545.857384
-1.0,2,3545.901948
-1.0,2,3545.953233
-5.0,6,3546.086579
-3.0,4,3546.17351
-2.0,3,3546.24177
-1.0,2,3546.295158
-2.0,3,3546.366667
-1.0,2,3546.417028
0.0,1,3546.456805
-3.0,4,3546.609843
-1.0,2,3546.680764
-1.0,2,3546.750135
-2.0,3,3546.862442
-2.0,3,3546.97238
-3.0,4,3547.119746
-2.0,3,3547.307705
-1.0,2,3547.376485
-2.0,3,3547.46903
-2.0,3,3547.557252
-2.0,3,3547.642121
0.0,1,3547.670197
-1.0,2,3547.7353
-1.0,2,3547.792703
-2.0,3,3547.878423
-2.0,3,3547.963223
-2.0,3,3548.052854
-3.0,4,3548.161803
-3.0,4,3548.30926
-3.0,4,3548.440873
-2.0,3,3548.554768
-2.0,3,3548.656245
-1.0,2,3548.716762
-2.0,3,3548.806649
-2.0,3,3548.911596
-1.0,2,3548.977257
-2.0,3,3549.074212
-2.0,3,3549.182802
-1.0,2,3549.322316
-1.0,2,3549.386635
-2.0,3,3549.480517
-3.0,4,3549.622192
-2.0,3,3549.736696
-1.0,2,3549.80747
-1.0,2,3549.872063
-2.0,3,3549.967474
-1.0,2,3550.041276
-2.0,3,3550.145518
-1.0,2,3550.218969
-1.0,2,3550.288285
-2.0,3,3550.397186
-1.0,2,3550.45635
-1.0,2,3550.514151
-1.0,2,3550.580715
-2.0,3,3550.694668
-1.0,2,3550.7661
-3.0,4,3550.892682
-2.0,3,3550.985831
-3.0,4,3551.119509
-2.0,3,3551.220703
0.0,1,3551.254887
-2.0,3,3551.354495
-3.0,4,3551.496552
-1.0,2,3551.56449
-2.0,3,3551.661452
-2.0,3,3551.752438
-1.0,2,3551.821195
-2.0,3,3551.912064
-1.0,2,3552.00243
-2.0,3,3552.120719
-2.0,3,3552.238113
-3.0,4,3552.369728
-2.0,3,3552.461996
-1.0,2,3552.522552
-2.0,3,3552.616019
-2.0,3,3552.703356
-1.0,2,3552.761414
-2.0,3,3552.852592
-3.0,4,3552.97732
-2.0,3,3553.063807
-1.0,2,3553.121011
-3.0,4,3553.237075
-2.0,3,3553.332839
-2.0,3,3553.419067
-2.0,3,3553.504574
-2.0,3,3553.595182
-1.0,2,3553.701776
-1.0,2,3553.784071
-2.0,3,3553.883235
-1.0,2,3553.943725
-1.0,2,3553.996364
-1.0,2,3554.041244
-3.0,4,3554.131155
-1.0,2,3554.182172
0.0,1,3554.25044
-2.0,3,3554.345268
-2.0,3,3554.459758
-1.0,2,3554.533385
-2.0,3,3554.646275
-1.0,2,3554.706112
-2.0,3,3554.819022
-3.0,4,3554.970335
-1.0,2,3555.05144
-1.0,2,3555.105052
-6.0,7,3555.293577
-2.0,3,3555.380565
-2.0,3,3555.472323
-1.0,2,3555.524127
-1.0,2,3555.576037
-2.0,3,3555.658743
-3.0,4,3555.770739
-1.0,2,3555.823816
-1.0,2,3555.880425
-1.0,2,3555.934971
-2.0,3,3556.021678
-1.0,2,3556.074005
-3.0,4,3556.214666
-1.0,2,3556.297643
-2.0,3,3556.428157
-1.0,2,3556.481411
-2.0,3,3556.559759
-1.0,2,3556.611377
-1.0,2,3556.670802
-1.0,2,3556.722714
-2.0,3,3556.80238
-1.0,2,3556.855616
-1.0,2,3556.914426
-1.0,2,3556.968379
-2.0,3,3557.056286
-2.0,3,3557.141282
-2.0,3,3557.229497
-2.0,3,3557.306816
-1.0,2,3557.358175
0.0,1,3557.384784
-2.0,3,3557.478374
-2.0,3,3557.559836
-2.0,3,3557.636307
-1.0,2,3557.686087
-2.0,3,3557.759781
-2.0,3,3557.922238
-2.0,3,3557.987672
-1.0,2,3558.032639
-1.0,2,3558.080874
-3.0,4,3558.167028
-2.0,3,3558.233877
0.0,1,3558.255633
-2.0,3,3558.330874
-3.0,4,3558.428716
0.0,1,3558.452506
-2.0,3,3558.524827
-1.0,2,3558.577561
-2.0,3,3558.654516
-3.0,4,3558.758997
-2.0,3,3558.837506
-2.0,3,3558.921764
-2.0,3,3558.999106
0.0,1,3559.026297
-2.0,3,3559.105268
-1.0,2,3559.163076
-2.0,3,3559.241367
-2.0,3,3559.319465
0.0,1,3559.346153
-1.0,2,3559.404222
-2.0,3,3559.483927
-2.0,3,3559.562266
-2.0,3,3559.643513
-1.0,2,3559.702209
-3.0,4,3559.807652
-2.0,3,3559.888522
-1.0,2,3559.942614
-2.0,3,3560.03132
-2.0,3,3560.116343
-2.0,3,3560.202213
-1.0,2,3560.255796
-2.0,3,3560.337746
-3.0,4,3560.441649
-2.0,3,3560.519196
-2.0,3,3560.59393
-2.0,3,3560.663914
-3.0,4,3560.749902
-3.0,4,3560.839525
-2.0,3,3560.91637
-2.0,3,3561.002979
-1.0,2,3561.047108
-2.0,3,3561.111563
-1.0,2,3561.155963
-1.0,2,3561.206187
-1.0,2,3561.252895
-2.0,3,3561.319763
-2.0,3,3561.385838
0.0,1,3561.412303
0.0,1,3561.438954
-1.0,2,3561.485836
-2.0,3,3561.554196
-2.0,3,3561.649882
-2.0,3,3561.732986
-1.0,2,3561.790714
-2.0,3,3561.885544
-2.0,3,3561.977408
-3.0,4,3562.085571
-2.0,3,3562.164286
-1.0,2,3562.221735
-2.0,3,3562.314745
-2.0,3,3562.397824
-1.0,2,3562.452307
0.0,1,3562.480883
-2.0,3,3562.569616
-2.0,3,3562.65252
-1.0,2,3562.70856
-2.0,3,3562.788109
-1.0,2,3562.84522
-2.0,3,3562.92842
-2.0,3,3563.010428
-1.0,2,3563.064673
-1.0,2,3563.127124
-3.0,4,3563.234176
-3.0,4,3563.340663
-1.0,2,3563.394377
-2.0,3,3563.48247
-2.0,3,3563.560516
